Policy,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_mgr_long,pv_liab_mgr_long,pvfp_mgr_cat,pv_liab_mgr_cat,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_central,pv_liab_central,pvfp_lup,pv_liab_lup,pvfp_ldw,pv_liab_ldw,pvfp_mort,pv_liab_mort,pvfp_long,pv_liab_long,pvfp_cat,pv_liab_cat,pvfp_lmass,pv_liab_lmass,Fund_Name,choc_mort,choc_long,choc_lup,choc_ldw,choc_lmass,choc_cat,choc_mort_mgr,choc_long_mgr,choc_lup_mgr,choc_ldw_mgr,choc_lmass_mgr,choc_cat_mgr
LCVI5113549,3829.234206215734,-53696.70478939834,3834.080036171845,-53610.06225646588,3823.815230039951,-53784.67815542594,3827.046590014204,-53693.93258118172,3832.149455506137,-53700.40702624154,3829.215049658374,-53696.69761516099,3617.43272755631,-52317.87787870791,3829.234206215734,-53696.70478939834,3834.080036171845,-53610.06225646588,3823.815230039951,-53784.67815542594,3827.046590014204,-53693.93258118172,3832.149455506137,-53700.40702624154,3829.215049658374,-53696.69761516099,3617.43272755631,-52317.87787870791,LXCLA,0.0,3.702236843200808,0.0,87.97336602760333,0.0,0.0,0.0,3.702236843200808,0.0,87.97336602760333,0.0,0.0
LCVI5113550,1789.91410535641,-4682.767297315153,1763.481256447317,-4646.171564842817,1816.695041786187,-4720.172239930655,1786.726624627344,-4679.699688931909,1794.171815640056,-4686.867868533736,1789.903753810745,-4682.759178703373,1735.339010902288,-4583.42790508418,1789.91410535641,-4682.767297315153,1763.481256447317,-4646.171564842817,1816.695041786187,-4720.172239930655,1786.726624627344,-4679.699688931909,1794.171815640056,-4686.867868533736,1789.903753810745,-4682.759178703373,1735.339010902288,-4583.42790508418,LXCLAWOPB,0.0,4.1005712185833545,0.0,37.40494261550248,0.0,0.0,0.0,4.1005712185833545,0.0,37.40494261550248,0.0,0.0
LCVI5113552,3951.162754423969,-10534.69459805266,3893.167844025528,-10443.58799238721,4009.958781122829,-10629.2428605305,3950.848567780969,-10532.52636893258,3951.579683082699,-10537.58931321689,3951.157272543724,-10534.694911309,3560.280027719206,-10186.39406503272,3951.162754423969,-10534.69459805266,3893.167844025528,-10443.58799238721,4009.958781122829,-10629.2428605305,3950.848567780969,-10532.52636893258,3951.579683082699,-10537.58931321689,3951.157272543724,-10534.694911309,3560.280027719206,-10186.39406503272,LXCLA,0.0,2.8947151642296376,0.0,94.54826247783967,0.0,0.0003132563397230115,0.0,2.8947151642296376,0.0,94.54826247783967,0.0,0.0003132563397230115
LCVI5113553,4320.136949690905,-12339.84471156448,4253.825806649718,-12255.21209315554,4387.538423811944,-12427.69613379605,4289.12870343479,-12354.98630179069,4361.621876055341,-12319.58834853829,4320.07476475441,-12339.87564957101,3805.780594568986,-12058.94974819634,4320.136949690905,-12339.84471156448,4253.825806649718,-12255.21209315554,4387.538423811944,-12427.69613379605,4289.12870343479,-12354.98630179069,4361.621876055341,-12319.58834853829,4320.07476475441,-12339.87564957101,3805.780594568986,-12058.94974819634,LXCLA,15.14159022621061,0.0,0.0,87.85142223156981,0.0,0.03093800653005019,15.14159022621061,0.0,0.0,87.85142223156981,0.0,0.03093800653005019
LCVI5113557,2213.810276276865,-13290.64225443251,2201.672698910119,-13252.97178380228,2225.888538362589,-13328.98456903636,2212.138272623371,-13291.48929829788,2216.040114339703,-13289.51261019778,2213.803533783964,-13290.64566943964,2099.191858777444,-12912.52798099917,2213.810276276865,-13290.64225443251,2201.672698910119,-13252.97178380228,2225.888538362589,-13328.98456903636,2212.138272623371,-13291.48929829788,2216.040114339703,-13289.51261019778,2213.803533783964,-13290.64566943964,2099.191858777444,-12912.52798099917,LXCLA,0.8470438653694146,0.0,0.0,38.342314603849445,0.0,0.0034150071296608075,0.8470438653694146,0.0,0.0,38.342314603849445,0.0,0.0034150071296608075
LCVI5113560,3546.720230964757,-8511.740962272423,3462.986419187336,-8401.80971430839,3632.361423212911,-8626.590772529536,3543.350567280076,-8512.530649887689,3551.215441694106,-8510.687585070611,3546.714749307151,-8511.742448232528,3267.933772908663,-8324.545843873471,3546.720230964757,-8511.740962272423,3462.986419187336,-8401.80971430839,3632.361423212911,-8626.590772529536,3543.350567280076,-8512.530649887689,3551.215441694106,-8510.687585070611,3546.714749307151,-8511.742448232528,3267.933772908663,-8324.545843873471,LXCLA,0.7896876152663026,0.0,0.0,114.84981025711386,0.0,0.0014859601051284699,0.7896876152663026,0.0,0.0,114.84981025711386,0.0,0.0014859601051284699
LCVI5113564,10288.17622432142,-14345.30900088311,9935.198683621164,-14046.50604773828,10657.11815016575,-14671.66635435238,10268.14771243923,-14357.42300676508,10314.90403107674,-14329.14318641483,10288.15294349739,-14345.32334254792,8609.85019186182,-14112.55787607795,10288.17622432142,-14345.30900088311,9935.198683621164,-14046.50604773828,10657.11815016575,-14671.66635435238,10268.14771243923,-14357.42300676508,10314.90403107674,-14329.14318641483,10288.15294349739,-14345.32334254792,8609.85019186182,-14112.55787607795,LXCLA,12.114005881971025,0.0,0.0,326.3573534692696,0.0,0.014341664809762733,12.114005881971025,0.0,0.0,326.3573534692696,0.0,0.014341664809762733
LCVI5113568,4504.901061632148,-4412.894145486556,4402.517547145039,-4340.974146468801,4610.244172649594,-4486.365725611574,4443.881844949884,-4442.674324621693,4587.05590531873,-4372.665368868495,4503.88801774704,-4413.041349191536,4335.451717687426,-4547.063781840222,4504.901061632148,-4412.894145486556,4402.517547145039,-4340.974146468801,4610.244172649594,-4486.365725611574,4443.881844949884,-4442.674324621693,4587.05590531873,-4372.665368868495,4503.88801774704,-4413.041349191536,4335.451717687426,-4547.063781840222,LXCLAWOPB,29.780179135136677,0.0,0.0,73.47158012501768,134.16963635366574,0.14720370497980184,29.780179135136677,0.0,0.0,73.47158012501768,134.16963635366574,0.14720370497980184
LCVI5113569,286.3077531489645,-284.5165891797865,285.7505523791914,-283.9853656237732,286.8638420139183,-285.0468621896999,286.1134158196447,-284.6851810184386,286.56685768825,-284.2918101663529,286.3058098135418,-284.5182750660148,285.2086121833256,-285.6001572089535,286.3077531489645,-284.5165891797865,285.7505523791914,-283.9853656237732,286.8638420139183,-285.0468621896999,286.1134158196447,-284.6851810184386,286.56685768825,-284.2918101663529,286.3058098135418,-284.5182750660148,285.2086121833256,-285.6001572089535,LXCLAWOPB,0.16859183865210525,0.0,0.0,0.530273009913401,1.0835680291669973,0.0016858862283015696,0.16859183865210525,0.0,0.0,0.530273009913401,1.0835680291669973,0.0016858862283015696
LCVI5113574,1963.739985592175,-10070.37021107068,1950.748328204032,-10038.07263803221,1976.726158282009,-10103.22530037843,1963.28379689822,-10070.55710429501,1964.348285837916,-10070.12100029781,1963.73818777798,-10070.37094892263,1879.956186605893,-9789.999979151757,1963.739985592175,-10070.37021107068,1950.748328204032,-10038.07263803221,1976.726158282009,-10103.22530037843,1963.28379689822,-10070.55710429501,1964.348285837916,-10070.12100029781,1963.73818777798,-10070.37094892263,1879.956186605893,-9789.999979151757,LXCLA,0.18689322433056077,0.0,0.0,32.85508930774995,0.0,0.0007378519494523061,0.18689322433056077,0.0,0.0,32.85508930774995,0.0,0.0007378519494523061
LCVI5113575,2198.514962123435,-14168.60403557816,2190.972164826311,-14121.37713506612,2205.861801050252,-14216.73911621951,2202.62000127707,-14160.63299775724,2193.021926534383,-14179.2569312898,2198.508960627946,-14168.59482866957,2132.778033177073,-13674.50968884741,2198.514962123435,-14168.60403557816,2190.972164826311,-14121.37713506612,2205.861801050252,-14216.73911621951,2202.62000127707,-14160.63299775724,2193.021926534383,-14179.2569312898,2198.508960627946,-14168.59482866957,2132.778033177073,-13674.50968884741,LXCLA,0.0,10.652895711638848,0.0,48.135080641350214,0.0,0.0,0.0,10.652895711638848,0.0,48.135080641350214,0.0,0.0
LCVI5113577,2783.195640875104,-2923.78437164918,2712.475969121059,-2851.791337646324,2855.969329846311,-2997.91383356707,2781.706760254105,-2922.139211503237,2785.182337668319,-2925.979732663493,2783.193312782593,-2923.781944949642,2783.772988066345,-2915.918207189959,2783.195640875104,-2923.78437164918,2712.475969121059,-2851.791337646324,2855.969329846311,-2997.91383356707,2781.706760254105,-2922.139211503237,2785.182337668319,-2925.979732663493,2783.193312782593,-2923.781944949642,2783.772988066345,-2915.918207189959,LXCLAWOPB,0.0,2.195361014313221,0.0,74.12946191789024,0.0,0.0,0.0,2.195361014313221,0.0,74.12946191789024,0.0,0.0
LCVI5113579,2484.624115782658,-14119.9410281957,2470.173719210563,-14080.17678626285,2499.017725910113,-14160.46363042255,2475.412281270665,-14124.95848314784,2496.92037809002,-14113.2435945719,2484.589266405659,-14119.96002297657,2305.23381592961,-13746.83697444537,2484.624115782658,-14119.9410281957,2470.173719210563,-14080.17678626285,2499.017725910113,-14160.46363042255,2475.412281270665,-14124.95848314784,2496.92037809002,-14113.2435945719,2484.589266405659,-14119.96002297657,2305.23381592961,-13746.83697444537,LXCLA,5.017454952139815,0.0,0.0,40.5226022268489,0.0,0.018994780868524686,5.017454952139815,0.0,0.0,40.5226022268489,0.0,0.018994780868524686
LCVI5113582,2534.480388528077,-14091.94718038135,2519.615006603505,-14051.92202438637,2549.288258940863,-14132.74280080782,2524.932167058405,-14097.2656603033,2547.225669915083,-14084.84792961231,2534.444263321787,-14091.96731579577,2341.20844407771,-13720.36408479884,2534.480388528077,-14091.94718038135,2519.615006603505,-14051.92202438637,2549.288258940863,-14132.74280080782,2524.932167058405,-14097.2656603033,2547.225669915083,-14084.84792961231,2534.444263321787,-14091.96731579577,2341.20844407771,-13720.36408479884,LXCLA,5.318479921948892,0.0,0.0,40.79562042647012,0.0,0.02013541441920097,5.318479921948892,0.0,0.0,40.79562042647012,0.0,0.02013541441920097
LCVI5113584,5052.615106004318,-9560.623687690815,4941.582883497545,-9437.985809199668,5166.539191823063,-9689.300950101033,5046.605291544542,-9563.42671686918,5060.632721715214,-9556.884235915784,5052.604355042575,-9560.628819393396,4475.166368330457,-9324.231529008352,5052.615106004318,-9560.623687690815,4941.582883497545,-9437.985809199668,5166.539191823063,-9689.300950101033,5046.605291544542,-9563.42671686918,5060.632721715214,-9556.884235915784,5052.604355042575,-9560.628819393396,4475.166368330457,-9324.231529008352,LXCLA,2.80302917836525,0.0,0.0,128.67726241021774,0.0,0.005131702580911224,2.80302917836525,0.0,0.0,128.67726241021774,0.0,0.005131702580911224
LCVI5113586,15618.66149312895,-5346.227204009278,14747.80591559254,-5835.721524836155,16556.39928159885,-4805.399742189897,14503.1642359891,-6430.518513543566,17113.74785506941,-3892.966481416694,15571.3958695642,-5392.131875094345,10590.36103004113,-9129.009417955836,15618.66149312895,-5346.227204009278,14747.80591559254,-5835.721524836155,16556.39928159885,-4805.399742189897,14503.1642359891,-6430.518513543566,17113.74785506941,-3892.966481416694,15571.3958695642,-5392.131875094345,10590.36103004113,-9129.009417955836,LXCLAWOPB,1084.2913095342883,0.0,489.4943208268778,0.0,3782.782213946559,45.90467108506709,1084.2913095342883,0.0,489.4943208268778,0.0,3782.782213946559,45.90467108506709
LCVI5113588,5553.155270166923,-17280.88348254758,5437.395842445414,-17226.74857954217,5672.790381548102,-17337.40261742956,5520.996168531623,-17301.94383882834,5596.16754748616,-17252.70156129292,5553.109433614487,-17280.90610707719,4668.807607592933,-17196.25305466041,5553.155270166923,-17280.88348254758,5437.395842445414,-17226.74857954217,5672.790381548102,-17337.40261742956,5520.996168531623,-17301.94383882834,5596.16754748616,-17252.70156129292,5553.109433614487,-17280.90610707719,4668.807607592933,-17196.25305466041,LXCLA,21.06035628076279,0.0,0.0,56.51913488198261,0.0,0.02262452961076633,21.06035628076279,0.0,0.0,56.51913488198261,0.0,0.02262452961076633
LCVI5113592,335.2329457559117,-18139.93081150268,337.6958786971857,-18133.82397936359,332.7694123688075,-18146.02436581903,337.0048330544304,-18137.99571885039,332.8704496796902,-18142.51087537229,335.2506645642322,-18139.91146076606,431.7873816403038,-17848.51971123607,335.2329457559117,-18139.93081150268,337.6958786971857,-18133.82397936359,332.7694123688075,-18146.02436581903,337.0048330544304,-18137.99571885039,332.8704496796902,-18142.51087537229,335.2506645642322,-18139.91146076606,431.7873816403038,-17848.51971123607,LXCLA,0.0,2.5800638696091482,0.0,6.093554316350492,0.0,0.0,0.0,2.5800638696091482,0.0,6.093554316350492,0.0,0.0
LCVI5113594,4499.171510071222,-29474.52566507961,4480.727478494399,-29398.53641274369,4517.300649093688,-29552.20399619304,4486.364131102423,-29483.73033550864,4516.258743258753,-29462.24507782876,4499.122570734025,-29474.56083150464,3981.490741276887,-28633.61060302393,4499.171510071222,-29474.52566507961,4480.727478494399,-29398.53641274369,4517.300649093688,-29552.20399619304,4486.364131102423,-29483.73033550864,4516.258743258753,-29462.24507782876,4499.122570734025,-29474.56083150464,3981.490741276887,-28633.61060302393,LXCLA,9.204670429029647,0.0,0.0,77.6783311134277,0.0,0.035166425030183746,9.204670429029647,0.0,0.0,77.6783311134277,0.0,0.035166425030183746
LCVI5113596,3076.982428912178,-21756.90296395889,3071.202111912936,-21687.69133071871,3082.353886280711,-21827.57502782912,3083.413217611574,-21745.58534233429,3068.375562352448,-21772.03217734873,3076.970355249622,-21756.89580060399,2894.285408500312,-20974.52296196146,3076.982428912178,-21756.90296395889,3071.202111912936,-21687.69133071871,3082.353886280711,-21827.57502782912,3083.413217611574,-21745.58534233429,3068.375562352448,-21772.03217734873,3076.970355249622,-21756.89580060399,2894.285408500312,-20974.52296196146,LXCLA,0.0,15.129213389838696,0.0,70.67206387022816,0.0,0.0,0.0,15.129213389838696,0.0,70.67206387022816,0.0,0.0
LCVI5113597,5162.793176089302,-4501.316327682123,5065.225124469204,-4510.323272923975,5262.673325882444,-4491.492804884149,4936.471259138209,-4717.273307109174,5465.836621501024,-4212.127913020669,5162.631366849124,-4501.462943411169,4305.693725772891,-5229.757999776867,5162.793176089302,-4501.316327682123,5065.225124469204,-4510.323272923975,5262.673325882444,-4491.492804884149,4936.471259138209,-4717.273307109174,5465.836621501024,-4212.127913020669,5162.631366849124,-4501.462943411169,4305.693725772891,-5229.757999776867,LXCLAWOPB,215.956979427051,0.0,9.006945241852009,0.0,728.4416720947438,0.14661572904606146,215.956979427051,0.0,9.006945241852009,0.0,728.4416720947438,0.14661572904606146
LCVI5113611,5862.199738474908,-4603.185133374747,5655.714966437718,-4683.201948882242,6077.567498176933,-4517.171854594209,5507.785985681267,-4945.602942409985,6336.089754556666,-4145.33505051729,5861.628146469307,-4603.737116139975,4728.714604204291,-5415.276824820678,5862.199738474908,-4603.185133374747,5655.714966437718,-4683.201948882242,6077.567498176933,-4517.171854594209,5507.785985681267,-4945.602942409985,6336.089754556666,-4145.33505051729,5861.628146469307,-4603.737116139975,4728.714604204291,-5415.276824820678,LXCLAWOPB,342.41780903523795,0.0,80.01681550749436,0.0,812.0916914459303,0.5519827652278764,342.41780903523795,0.0,80.01681550749436,0.0,812.0916914459303,0.5519827652278764
LCVI5113612,9617.639417422211,-14894.27602205226,9249.729327018958,-14700.55747350789,10008.40148377759,-15108.05124721973,9590.082436359606,-14908.34438218738,9654.466192210008,-14875.46520777421,9617.620383073749,-14894.28255498144,8138.645501360551,-14881.19665489151,9617.639417422211,-14894.27602205226,9249.729327018958,-14700.55747350789,10008.40148377759,-15108.05124721973,9590.082436359606,-14908.34438218738,9654.466192210008,-14875.46520777421,9617.620383073749,-14894.28255498144,8138.645501360551,-14881.19665489151,LXCLA,14.068360135121111,0.0,0.0,213.77522516747013,0.0,0.00653292918104853,14.068360135121111,0.0,0.0,213.77522516747013,0.0,0.00653292918104853
LCVI5113613,19041.97902744194,-17828.16542227348,18248.17337506829,-17195.41165865583,19851.06635638207,-18571.6170240561,18934.95386623923,-17904.4236865635,19185.0823659975,-17726.19231245862,19041.91858577933,-17828.20815107558,15493.26908230572,-18209.02937180425,19041.97902744194,-17828.16542227348,18248.17337506829,-17195.41165865583,19851.06635638207,-18571.6170240561,18934.95386623923,-17904.4236865635,19185.0823659975,-17726.19231245862,19041.91858577933,-17828.20815107558,15493.26908230572,-18209.02937180425,LXCLA,76.25826429001972,0.0,0.0,743.4516017826209,380.8639495307689,0.04272880210191943,76.25826429001972,0.0,0.0,743.4516017826209,380.8639495307689,0.04272880210191943
LCVI5113617,3806.944108296836,-26607.30569377411,3790.287401935144,-26538.12096060643,3823.341230553496,-26678.0148670464,3801.414822535675,-26611.02571258471,3814.31905277882,-26602.34394897692,3806.92326006129,-26607.31971494945,3145.77710302678,-26128.34736297946,3806.944108296836,-26607.30569377411,3790.287401935144,-26538.12096060643,3823.341230553496,-26678.0148670464,3801.414822535675,-26611.02571258471,3814.31905277882,-26602.34394897692,3806.92326006129,-26607.31971494945,3145.77710302678,-26128.34736297946,LXCLA,3.7200188105998677,0.0,0.0,70.70917327229108,0.0,0.014021175342350034,3.7200188105998677,0.0,0.0,70.70917327229108,0.0,0.014021175342350034
LCVI5113618,5362.300551767182,-3445.86408820465,5232.003149931244,-3412.817457030369,5496.567044536794,-3478.96183624889,5223.342092888308,-3569.092744481942,5548.491371878748,-3280.711047823763,5362.228413163895,-3445.920852085113,4758.227389227349,-3876.347939753784,5362.300551767182,-3445.86408820465,5232.003149931244,-3412.817457030369,5496.567044536794,-3478.96183624889,5223.342092888308,-3569.092744481942,5548.491371878748,-3280.711047823763,5362.228413163895,-3445.920852085113,4758.227389227349,-3876.347939753784,LXCLAWOPB,123.22865627729198,0.0,0.0,33.09774804423978,430.48385154913376,0.0567638804627677,123.22865627729198,0.0,0.0,33.09774804423978,430.48385154913376,0.0567638804627677
LCVI5113619,10915.75602094079,-14845.79902854536,10534.11997971229,-14553.51628043402,11315.21814518571,-15165.86464814798,10879.7521841844,-14867.90313766461,10963.83723783445,-14816.28079435179,10915.72103505482,-14845.82092511306,9033.029457612714,-14704.65502808469,10915.75602094079,-14845.79902854536,10534.11997971229,-14553.51628043402,11315.21814518571,-15165.86464814798,10879.7521841844,-14867.90313766461,10963.83723783445,-14816.28079435179,10915.72103505482,-14845.82092511306,9033.029457612714,-14704.65502808469,LXCLA,22.104109119251007,0.0,0.0,320.06561960261934,0.0,0.02189656769951398,22.104109119251007,0.0,0.0,320.06561960261934,0.0,0.02189656769951398
LCVI5113620,1612.925190885001,-31381.83784274502,1617.017971249936,-31350.53869639776,1608.675605025088,-31413.37069206871,1610.616304396407,-31381.15426567891,1616.004175540837,-31382.75030690071,1612.907183678571,-31381.83442625274,1595.729336513232,-30743.35565070634,1612.925190885001,-31381.83784274502,1617.017971249936,-31350.53869639776,1608.675605025088,-31413.37069206871,1610.616304396407,-31381.15426567891,1616.004175540837,-31382.75030690071,1612.907183678571,-31381.83442625274,1595.729336513232,-30743.35565070634,LXCLA,0.0,0.9124641556918505,0.0,31.532849323692062,0.0,0.0,0.0,0.9124641556918505,0.0,31.532849323692062,0.0,0.0
LCVI5113623,6784.382626017132,-10089.37883119392,6556.739976930896,-9901.633639079408,7023.108608714233,-10292.70741434969,6773.327786571552,-10089.6034383152,6799.149243690604,-10089.07562972107,6784.373441627771,-10089.37792292541,6138.08050628537,-9971.735682354443,6784.382626017132,-10089.37883119392,6556.739976930896,-9901.633639079408,7023.108608714233,-10292.70741434969,6773.327786571552,-10089.6034383152,6799.149243690604,-10089.07562972107,6784.373441627771,-10089.37792292541,6138.08050628537,-9971.735682354443,LXCLA,0.22460712127940496,0.0,0.0,203.3285831557696,0.0,0.0,0.22460712127940496,0.0,0.0,203.3285831557696,0.0,0.0
LCVI5113626,17150.39555173359,-17110.23920777341,16416.3205489172,-16181.2952634073,17846.185222194,-18200.95779966314,17158.09218061093,-17080.17031440542,17139.86306108597,-17150.67367665354,17150.38335780095,-17110.24473159774,15248.43194608876,-17332.38911586144,17150.39555173359,-17110.23920777341,16416.3205489172,-16181.2952634073,17846.185222194,-18200.95779966314,17158.09218061093,-17080.17031440542,17139.86306108597,-17150.67367665354,17150.38335780095,-17110.24473159774,15248.43194608876,-17332.38911586144,LXCLA,0.0,40.43446888012841,0.0,1090.7185918897303,222.1499080880276,0.005523824329429772,0.0,40.43446888012841,0.0,1090.7185918897303,222.1499080880276,0.005523824329429772
LCVI5113629,280.289456992315,-5551.01974656321,280.29808904577,-5548.766511006623,280.2797469261199,-5553.268065351598,282.398725244068,-5548.43976919973,277.476885033693,-5554.4595568909,280.3085748323304,-5550.995922822606,318.1813524137817,-5465.592863284299,280.289456992315,-5551.01974656321,280.29808904577,-5548.766511006623,280.2797469261199,-5553.268065351598,282.398725244068,-5548.43976919973,277.476885033693,-5554.4595568909,280.3085748323304,-5550.995922822606,318.1813524137817,-5465.592863284299,LXCLAWOPB,0.0,3.4398103276898837,0.0,2.248318788388133,0.0,0.0,0.0,3.4398103276898837,0.0,2.248318788388133,0.0,0.0
LCVI5113630,4178.500778370944,-12335.78578885371,4113.907817691553,-12241.90134831845,4244.140155084418,-12433.27693259127,4172.534620821967,-12338.58673591522,4186.460819775953,-12332.04880842481,4178.488428786326,-12335.79170086976,3739.573794017399,-11981.8160949154,4178.500778370944,-12335.78578885371,4113.907817691553,-12241.90134831845,4244.140155084418,-12433.27693259127,4172.534620821967,-12338.58673591522,4186.460819775953,-12332.04880842481,4178.488428786326,-12335.79170086976,3739.573794017399,-11981.8160949154,LXCLA,2.8009470615106693,0.0,0.0,97.49114373756129,0.0,0.005912016051297542,2.8009470615106693,0.0,0.0,97.49114373756129,0.0,0.005912016051297542
LCVI5113632,2646.794652173679,-13409.45721857807,2630.276381025464,-13367.12664307778,2663.248498447448,-13452.65267916499,2644.760401595772,-13410.65684546117,2649.507564085581,-13407.85737706943,2646.786948976432,-13409.46176937541,2287.81919248155,-13172.90221748918,2646.794652173679,-13409.45721857807,2630.276381025464,-13367.12664307778,2663.248498447448,-13452.65267916499,2644.760401595772,-13410.65684546117,2649.507564085581,-13407.85737706943,2646.786948976432,-13409.46176937541,2287.81919248155,-13172.90221748918,LXCLA,1.199626883098972,0.0,0.0,43.19546058691958,0.0,0.0045507973391067935,1.199626883098972,0.0,0.0,43.19546058691958,0.0,0.0045507973391067935
LCVI5113633,2664.760995837803,-13584.02971193168,2647.475719343224,-13543.81426492499,2682.002497352098,-13625.0651152769,2656.867766131487,-13588.52230826133,2675.297358740644,-13578.03274972315,2663.637146706512,-13584.66964303189,2288.085421629096,-13384.30300522783,2664.760995837803,-13584.02971193168,2647.475719343224,-13543.81426492499,2682.002497352098,-13625.0651152769,2656.867766131487,-13588.52230826133,2675.297358740644,-13578.03274972315,2663.637146706512,-13584.66964303189,2288.085421629096,-13384.30300522783,LXCLA,4.492596329650041,0.0,0.0,41.0354033452204,0.0,0.639931100209651,4.492596329650041,0.0,0.0,41.0354033452204,0.0,0.639931100209651
LCVI5113634,2882.148429080836,-18592.11596183267,2863.997963670278,-18528.70108964402,2900.127692473406,-18657.06688146699,2881.732539826652,-18591.88561192189,2882.703000715706,-18592.42316789076,2882.146457182248,-18592.11532444547,2473.00731369281,-18228.41524742034,2882.148429080836,-18592.11596183267,2863.997963670278,-18528.70108964402,2900.127692473406,-18657.06688146699,2881.732539826652,-18591.88561192189,2882.703000715706,-18592.42316789076,2882.146457182248,-18592.11532444547,2473.00731369281,-18228.41524742034,LXCLA,0.0,0.3072060580889229,0.0,64.9509196343206,0.0,0.0,0.0,0.3072060580889229,0.0,64.9509196343206,0.0,0.0
LCVI5113635,2583.828576483481,-15281.15022180513,2568.903250749578,-15236.6522211903,2598.672114954108,-15326.53805974058,2580.331614134786,-15283.1068857761,2588.493012215418,-15278.5403232916,2583.815301794759,-15281.15765469681,2240.926921986967,-15009.27953064093,2583.828576483481,-15281.15022180513,2568.903250749578,-15236.6522211903,2598.672114954108,-15326.53805974058,2580.331614134786,-15283.1068857761,2588.493012215418,-15278.5403232916,2583.815301794759,-15281.15765469681,2240.926921986967,-15009.27953064093,LXCLA,1.9566639709701121,0.0,0.0,45.38783793545008,0.0,0.007432891679854947,1.9566639709701121,0.0,0.0,45.38783793545008,0.0,0.007432891679854947
LCVI5113643,5790.96634092206,-5504.798137538564,5622.198989537796,-5552.949070523474,5966.715022856049,-5452.531343136955,5444.21564293216,-5832.987264546249,6255.427582601922,-5065.202114247366,5790.449687526234,-5505.288331022416,4706.555629008807,-6457.323605598893,5790.96634092206,-5504.798137538564,5622.198989537796,-5552.949070523474,5966.715022856049,-5452.531343136955,5444.21564293216,-5832.987264546249,6255.427582601922,-5065.202114247366,5790.449687526234,-5505.288331022416,4706.555629008807,-6457.323605598893,LXCLAWOPB,328.1891270076849,0.0,48.15093298490956,0.0,952.5254680603284,0.49019348385172634,328.1891270076849,0.0,48.15093298490956,0.0,952.5254680603284,0.49019348385172634
LCVI5113644,2658.929740052386,-13814.31060111294,2642.753938781987,-13770.75116864307,2675.030664913559,-13858.76065875903,2657.902156011723,-13814.9209517163,2660.299995475902,-13813.49671557283,2658.925796658526,-13814.31294720192,2299.826390318256,-13560.93238435912,2658.929740052386,-13814.31060111294,2642.753938781987,-13770.75116864307,2675.030664913559,-13858.76065875903,2657.902156011723,-13814.9209517163,2660.299995475902,-13813.49671557283,2658.925796658526,-13814.31294720192,2299.826390318256,-13560.93238435912,LXCLA,0.6103506033596204,0.0,0.0,44.4500576460905,0.0,0.0023460889806301566,0.6103506033596204,0.0,0.0,44.4500576460905,0.0,0.0023460889806301566
LCVI5113646,3438.605297892396,-7923.418650224983,3380.358527456644,-7852.070888363201,3497.921924448869,-7997.226669972855,3431.860771383896,-7925.598654642805,3447.607698753561,-7920.50892963471,3438.591479301645,-7923.423268564837,3148.781698691015,-7742.999897418571,3438.605297892396,-7923.418650224983,3380.358527456644,-7852.070888363201,3497.921924448869,-7997.226669972855,3431.860771383896,-7925.598654642805,3447.607698753561,-7920.50892963471,3438.591479301645,-7923.423268564837,3148.781698691015,-7742.999897418571,LXCLA,2.180004417821692,0.0,0.0,73.8080197478721,0.0,0.004618339853550424,2.180004417821692,0.0,0.0,73.8080197478721,0.0,0.004618339853550424
LCVI5113649,6372.917665529939,-7369.439588027691,6152.466763066268,-7255.219277496826,6605.657528348973,-7490.14004414673,6352.044955804215,-7375.759023038388,6400.83665422607,-7360.972019761247,6372.903201549083,-7369.440633143941,5701.315611051131,-7466.008664456258,6372.917665529939,-7369.439588027691,6152.466763066268,-7255.219277496826,6605.657528348973,-7490.14004414673,6352.044955804215,-7375.759023038388,6400.83665422607,-7360.972019761247,6372.903201549083,-7369.440633143941,5701.315611051131,-7466.008664456258,LXCLA,6.319435010696907,0.0,0.0,120.7004561190397,96.56907642856731,0.0010451162506797118,6.319435010696907,0.0,0.0,120.7004561190397,96.56907642856731,0.0010451162506797118
LCVI5113656,6846.196988789173,-10335.83256538425,6633.2868348265,-10153.51498699868,7068.28913581985,-10533.78468616531,6840.850263599792,-10336.46581522487,6853.331847776733,-10334.98679570342,6846.192505635685,-10335.83248333519,6112.356613383015,-10189.75775018138,6846.196988789173,-10335.83256538425,6633.2868348265,-10153.51498699868,7068.28913581985,-10533.78468616531,6840.850263599792,-10336.46581522487,6853.331847776733,-10334.98679570342,6846.192505635685,-10335.83248333519,6112.356613383015,-10189.75775018138,LXCLA,0.6332498406209197,0.0,0.0,197.95212078106124,0.0,0.0,0.6332498406209197,0.0,0.0,197.95212078106124,0.0,0.0
