Policy,pvfp_central,pv_liab_central,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mort,pv_liab_mort,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_long,pv_liab_long,pvfp_mgr_long,pv_liab_mgr_long,pvfp_lup,pv_liab_lup,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_ldw,pv_liab_ldw,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_lmass,pv_liab_lmass,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_cat,pv_liab_cat,pvfp_mgr_cat,pv_liab_mgr_cat
1208206,3470.0969919339,-331809.00441775,517.12157771294,-280158.80172867,3238.6844973035,-331332.9731721,426.53637768409,-280945.56166283,3837.9769402672,-332526.43210875,658.18077785863,-278946.23862496,2432.257681107,-320906.78390008,840.28791066977,-287402.45991696,2612.9187664434,-353609.20490236,-3087.8743800321,-268921.8078565,2187.2635715243,-319209.64154656,275.74641915344,-285775.48293889,3464.7782533228,-331757.76125574,516.23290845576,-280185.04447425
1208218,-2994.2691482595,-94499.203708063,-3442.0986187697,-84613.430268755,-3008.7520395655,-94365.844015576,-3429.0773146597,-84836.651408624,-2962.4516203546,-94695.90085128,-3455.8016610297,-84249.583136699,-2064.6939056478,-91758.948270333,-2316.2719761893,-85210.897199741,-5580.83808811,-100108.05542802,-6405.7569452476,-84343.512329994,-1964.6322184515,-91085.155886028,-2254.5207526042,-84685.906707492,-2990.053567175,-94485.539441633,-3437.2111010599,-84614.59891012
1208219,3107.7478816282,-330772.84255638,365.35880759935,-281537.74727828,2849.7458619103,-330192.66097594,263.95750401841,-282428.32697437,3521.413417755,-331647.89923254,524.89940122811,-280152.48247241,2208.3261119379,-320398.03035043,717.15290803963,-288122.01009517,2231.7480607345,-351254.08178408,-3023.8387808662,-271417.30826972,1953.5688638877,-318538.07101539,178.36825495758,-286667.25737113,3102.9724760917,-330723.1504217,364.69778637487,-281561.92216178
1208226,-3118.4319935196,-96561.616630645,-3280.4213850734,-89403.491845187,-3090.9634108859,-96471.64160906,-3250.6795782022,-89397.856429163,-3155.8001123529,-96684.269484287,-3320.8967316706,-89411.148212803,-2366.1658216518,-94599.769203002,-2479.0531884382,-89076.701896533,-4360.3959135966,-99501.713572079,-4596.0246656323,-90040.482372551,-2041.1692262173,-93283.683083146,-2146.0280404716,-88650.09275919,-3114.0479379745,-96548.592713945,-3275.7942118918,-89401.211017046
1208236,-2330.8685835127,-109202.26923849,-2741.4014007206,-99160.707164782,-2345.2023224497,-109028.22082232,-2727.414348826,-99406.695810248,-2297.0525279934,-109461.33385085,-2755.1415410138,-98745.281961309,-1609.8209603148,-106669.28523105,-1850.6380513394,-99769.532785267,-4283.4690569229,-114071.86972736,-5005.2494227214,-98736.151380216,-1534.6246843376,-105839.90171412,-1800.3703854107,-99339.807589377,-2327.6007359015,-109188.89910474,-2737.517468389,-99162.406357298
1208259,13838.454392156,-432895.69569888,10442.592281067,-365403.20470503,13566.799862367,-432564.91506641,10306.916462776,-366407.93195581,14251.111398087,-433393.11340268,10642.957110133,-363901.9083223,9243.9083335563,-423663.77822194,7518.9220383924,-382027.29946606,20706.324017755,-451345.89035735,13709.398954673,-334032.93996582,8922.8047944816,-422304.09874418,6724.5986593502,-378614.92559032,13818.250636632,-432853.27121821,10427.482669347,-365462.02592972
1208293,-1007.5500607688,-96272.015641912,-1013.8515362986,-94649.668776453,-1006.9882125416,-96270.26409201,-1013.3118304357,-94649.203414623,-1008.2998521172,-96274.353086496,-1014.5717469158,-94650.289627605,-950.58930427771,-96095.516133752,-956.33338557465,-94599.285327804,-1069.0280788384,-96462.363944095,-1075.9411486474,-94702.849506943,-663.96180966762,-95116.438765119,-668.04087463462,-94066.262781436,-1006.318451777,-96268.10367537,-1012.6104732843,-94648.190796014
1208302,8858.4088223217,-292620.70144581,6306.0864250294,-246410.91194419,8603.7117133745,-292187.41365846,6177.7338162504,-247167.0926921,9256.8653001611,-293279.48008782,6500.2438526506,-245244.08240905,6197.2949655364,-284459.87441673,4804.7425062168,-254184.74896721,12238.359156272,-308047.38320821,7375.1137923809,-233157.10003347,5699.2971903717,-283081.91720387,4045.3051444684,-253136.39607392,8845.4424019872,-292581.78159959,6296.9491098859,-246441.3180362
1208376,19606.998092347,-538915.1621834,15012.905335071,-464135.32591251,18888.014639008,-537984.64309388,14598.472955703,-465890.02957255,20743.15660271,-540331.40812978,15645.958127096,-461360.60375235,14153.814922457,-527262.80075116,11549.231095616,-476559.54689219,26843.20653409,-560389.09894089,18434.079226114,-443904.55927385,12624.428545518,-524433.27730186,9647.2996033676,-475973.3905269,19578.476008567,-538856.36572943,14991.277013218,-464188.74190516
1208377,9899.1879146731,-372410.761671,6199.824794382,-316248.65809701,9527.2396538742,-371876.06785398,6021.1332168377,-317243.06560725,10487.491196233,-373218.05259779,6474.1389105932,-314700.5229104,7043.5553416614,-362085.25536723,4997.4518383893,-324870.01033615,12443.948279386,-392505.29402936,5501.0723649696,-302707.58020468,6336.6871472087,-360220.08773009,3939.3735545526,-323825.12732417,9884.5972379744,-372361.04901677,6190.7842424625,-316283.20499572
1208386,536.11945536822,-199607.18577401,-9.1818726894379,-182382.93480432,456.29803830778,-199178.50598441,-46.172955442526,-182758.39132521,675.62010332863,-200267.10371833,57.108206241372,-181726.74725755,516.94812778579,-196357.82655304,172.4157411045,-183717.30253603,128.79913066577,-204983.88708725,-757.58028710868,-180657.05607612,314.95971111722,-194711.09915049,-38.414165233465,-183549.19651204,535.29928141665,-199587.71429835,-9.1832406074293,-182389.32668143
1208391,-2690.5149632794,-113943.13427552,-3210.4700195208,-100179.49139715,-2689.7854806386,-113864.93461563,-3202.4615150895,-100243.55678243,-2691.2457992284,-114049.7594777,-3221.1739216623,-100090.9281905,-1786.3546916136,-110170.80090372,-2092.5781761628,-100842.72461137,-5199.5000164697,-121144.80716705,-6103.7630543339,-99886.894521557,-1779.0657335277,-109344.97347609,-2116.0143604577,-100425.66302078,-2686.7354611549,-113924.47936082,-3205.9104900463,-100181.48445529
1208393,3459.846068352,-329677.57777951,2789.2998674617,-304133.37134621,3248.5209489368,-328823.74167523,2640.4487729778,-304758.80398169,3813.7942806668,-331022.97666769,3033.4040807199,-303043.33051525,2818.3094781014,-325668.08747526,2375.1790438145,-306251.21727626,4136.5830725227,-335819.51901622,3095.0030509262,-301192.52578548,2210.0818061835,-322889.36580194,1775.5449765653,-306335.84799227,3454.9070874011,-329650.76718829,2785.3689300647,-304144.96179671
1208421,-2017.840624284,-80723.835209918,-2208.4918411878,-75302.763544854,-1952.2104401922,-80412.500617153,-2124.7803809784,-75301.71759053,-2110.4509491509,-81209.585460531,-2332.8092903629,-75285.431678255,-1555.6940652086,-79322.936359899,-1687.3070681189,-75076.376876824,-2836.794895577,-82866.791701192,-3119.0309379082,-75784.756503804,-1333.4855521046,-78252.734677398,-1457.0340492048,-74739.695171183,-2015.0517330762,-80714.025527525,-2205.4162163555,-75301.106989161
1208471,20030.034532402,-543157.69389089,16709.99924566,-473478.23803215,19525.182597955,-542676.16581679,16390.513931702,-475175.42084277,20815.840680892,-543891.73361022,17192.257581208,-470830.06975199,14143.544905943,-535189.12849525,12317.572281493,-489640.37917477,28984.16712374,-557851.65917809,22722.007608629,-444873.59474726,12933.500636886,-533022.8548925,10782.004430054,-487868.18874395,20001.030254947,-543117.49394688,16685.976070374,-473542.57929289
1208486,-7056.0849811733,-17002.47612665,-7119.4067673625,-15646.137275237,-6992.7539677546,-16917.935810718,-7052.3939407322,-15604.000657702,-7144.824897905,-17123.825175804,-7214.1352179529,-15702.182371533,-4891.5216221888,-14549.528421837,-4925.5969068761,-13670.515281099,-12065.040274683,-22514.524840262,-12187.734832811,-20286.201272758,-4618.9806369415,-14220.818344744,-4660.0606486842,-13340.893451646,-7046.0159437388,-16991.00995928,-7109.2427289226,-15636.706008683
1208489,-6595.72546557,-14505.178484768,-6632.5746147242,-13626.94486001,-6480.4574882788,-14369.631279378,-6514.6004091741,-13528.974141268,-6761.5321465677,-14702.506362978,-6802.9201143904,-13764.555124705,-4721.0314260299,-12451.748393125,-4742.3711593492,-11849.434612672,-10498.141090611,-18700.144192392,-10564.018812349,-17352.221531949,-4305.1224871915,-11974.906633921,-4329.0019938181,-11405.781263499,-6586.3470563326,-14494.838075785,-6623.140897854,-13617.922609625
1208532,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616,-3288.915968345,-64307.85863026,-3506.8389990385,-58381.764909773,-9063.087477483,-75367.879379721,-9780.4553006829,-60399.953338495,-3218.4272566144,-63889.829050983,-3471.5023859896,-57940.85244235,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616
1208533,-10878.212557118,-71361.342549819,-11436.307574153,-62796.719599334,-10799.675816588,-71119.036149427,-11324.003093535,-62824.872863957,-10979.579612194,-71715.173493078,-11592.882128563,-62732.810443106,-7550.190639627,-66017.020397147,-7856.7635721874,-60335.083302171,-18842.397269464,-82807.51238485,-19900.622105534,-69095.791461815,-7210.9846921043,-65294.447145568,-7574.2501450104,-59719.712485504,-10862.758386276,-71336.027727553,-11420.016048678,-62784.254966551
1208536,-4892.2464243399,-67858.665174852,-5282.3430039529,-58688.758068788,-4892.2464243399,-67858.665174852,-5282.3430039529,-58688.758068788,-4892.2464243399,-67858.665174852,-5282.3430039529,-58688.758068788,-3288.915595325,-64307.869068136,-3506.8386646285,-58381.774297706,-9063.0866589596,-75367.890308602,-9780.4546092576,-60399.961615467,-3218.4269084244,-63889.839452114,-3471.5020826376,-57940.861789484,-4892.2464243399,-67858.665174852,-5282.3430039529,-58688.758068788
1208539,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616,-3288.915968345,-64307.85863026,-3506.8389990385,-58381.764909773,-9063.087477483,-75367.879379721,-9780.4553006829,-60399.953338495,-3218.4272566144,-63889.829050983,-3471.5023859896,-57940.85244235,-4892.2469614436,-67858.654556023,-5282.3434719421,-58688.749074616
1208545,-900.09097611181,-170453.71943363,-1236.0614229387,-157830.83274894,-909.83589646502,-170018.04575335,-1217.5144557389,-158040.08321763,-870.67337224563,-171129.72566079,-1255.6996106382,-157448.05617973,-610.95765785021,-167905.5184049,-831.95528311961,-158355.94412835,-1615.3000127114,-174486.62796062,-2138.7611823553,-157301.57410497,-612.75146977739,-166281.10601402,-830.47178884828,-158101.04451592,-898.85943703032,-170437.215373,-1234.3251128388,-157833.29365212
1208555,-8340.8737260761,-146228.09756513,-9318.3330950983,-126855.24258562,-8353.3368457032,-145989.00297657,-9282.1372028253,-127126.65119316,-8308.1873976399,-146581.64951523,-9364.3834368152,-126425.78962516,-5723.5180436787,-139460.76873131,-6248.0245854089,-126985.35090871,-15548.659713639,-160702.92433443,-17444.251226928,-128685.97376698,-5498.0108717374,-138496.61999543,-6132.1376829671,-125928.47942417,-8329.0706201796,-146196.44582238,-9305.0635854114,-126852.65438135
1208569,-643.3893855501,-141101.42721477,-1051.727271048,-129115.45565528,-666.72194621976,-140631.25804826,-1037.0300649452,-129309.49914555,-590.01591602618,-141833.42171918,-1064.7161281003,-128759.05268821,-413.95027400295,-138571.06061976,-680.89879836444,-129517.07246664,-1288.2900200114,-145155.70926431,-1929.6899756994,-128780.78554326,-446.2882082651,-137088.64909037,-710.90509811058,-129321.33033673,-642.54232428921,-141085.37327775,-1050.2664928046,-129117.41619735
1208570,-6911.765153155,-172153.44368629,-7979.0772149785,-150246.2619032,-6937.3910982221,-171815.97338418,-7940.2082860766,-150627.17283113,-6853.747510681,-172654.65427736,-8026.5116824891,-149636.73944927,-4777.208245176,-165374.1146842,-5357.2442580761,-151067.43227626,-12939.277574559,-186214.98496951,-14984.94345944,-150550.768237,-4569.6345574839,-164184.00552707,-5262.0533073581,-149971.72032381,-6902.0286383569,-172120.91135114,-7967.7393739194,-150246.59769234
1208572,14138.155916253,-433316.32279776,11935.180566704,-386294.22656521,13678.614245498,-433030.28683177,11627.423910153,-387894.42760407,14859.125922617,-433747.73920087,12403.735677582,-383766.48416077,10090.439733652,-429085.54583051,8877.3937471536,-398329.71372024,19994.193463997,-441458.48855337,15837.817168659,-365221.00124987,9118.7756416572,-427473.5481554,7691.1724088756,-397001.62453289,14117.726628164,-433293.84908848,11918.056789906,-386342.30837534
1208583,32243.712656014,-830273.53067073,26663.815231944,-707193.59009696,31443.90019297,-828922.82868747,26171.84736883,-709561.88602478,33486.510366526,-832349.00182566,27403.539904653,-703488.14901217,22930.284557384,-811576.76603393,19790.399372664,-729114.91789858,46973.633661001,-862867.04958546,36698.473839251,-668786.00663047,20842.082813305,-807275.55226954,17226.118793179,-727515.5490132,32197.011275353,-830180.03943674,26625.485798263,-707284.76511372
1208630,17460.171025447,-545795.50032087,14369.916646736,-474005.55403494,16990.772949266,-545120.54761565,14075.961813623,-475624.6628115,18193.107111471,-546828.33592141,14815.058581444,-471462.49652475,12430.953777782,-535809.86473704,10707.06193088,-488213.63706528,24942.095628729,-563717.25063361,19200.201468817,-449166.84382511,11273.728892245,-533277.0126042,9268.9262199655,-486703.28160381,17434.882670553,-545745.13047969,14349.264826503,-474062.89590079
1208633,5065.0584893406,-315532.8798984,3974.2948640588,-284627.55224286,4845.2349948779,-315140.8334022,3829.4320259535,-285524.57553057,5418.8760601058,-316130.93718526,4202.2654803301,-283153.49535983,3818.2302842717,-311039.19994396,3175.5480157222,-289687.09335603,6328.5713487208,-323488.46688784,4419.3031720033,-276580.20109023,3244.7081568867,-309265.87962062,2537.8560906702,-289238.1722383,5057.7348167959,-315508.16762054,3968.6081418703,-284649.22076277
1208638,5474.2626390399,-316034.0534031,4211.3976261714,-282771.1218286,5223.7012018056,-315614.08637311,4053.1885378224,-283804.29535328,5876.0179703158,-316672.77186021,4458.2302598289,-281100.89365956,4030.1355707506,-311250.73704562,3310.1132982969,-288807.16362102,7001.8519218282,-324775.88658014,4706.5420108683,-272759.06272381,3509.5209576171,-309591.31940407,2691.1413169612,-288035.80419721,5466.3242913045,-316008.58793361,4205.3546257462,-282795.57840719
1208658,-5874.0300399839,-43875.396714971,-6079.4901371122,-39496.021503122,-5850.3121940132,-43807.489778752,-6043.9437140647,-39566.503293348,-5903.5216188286,-43972.478906813,-6128.0601584389,-39381.712833971,-4040.794736341,-41344.140609667,-4146.6760430154,-38636.479862978,-10500.1918772,-49741.856222621,-10916.669596596,-42169.070771927,-3853.4698034307,-40993.229787902,-3986.7620510228,-38152.109915015,-5865.6579517435,-43863.633190706,-6070.8098168196,-39490.82793491
1208684,-891.43072830327,-156431.28106782,-1420.5466342865,-141241.45134018,-933.79442838274,-156098.30833513,-1424.7184094169,-141558.6314227,-812.38619322358,-156938.61371966,-1405.9751458796,-140696.67365988,-557.08843535366,-153095.32931043,-878.79859666571,-142286.74029018,-2020.5963916999,-162276.73120973,-2916.5958385906,-140006.35264425,-618.64926053359,-151822.65032757,-961.91322921163,-141968.2475835,-890.22770203372,-156412.73821753,-1418.5493895078,-141245.70887027
1208700,-10034.345722113,-66001.585142438,-10281.329786455,-61013.509037008,-9839.8300250639,-65677.090469861,-10068.00829282,-60909.416572809,-10312.782829487,-66483.490104838,-10591.689093908,-61136.876513049,-7340.896638873,-62341.669541135,-7493.1329382026,-58752.035462569,-15333.975946682,-72801.993886267,-15745.992564092,-65586.988640596,-6562.4912791542,-61083.513752913,-6722.5453845133,-57851.070151159,-10020.152939472,-65981.653086724,-10266.766236374,-61001.064979417
1208751,29111.701521743,-570360.80074883,24722.174078387,-497047.66278793,28415.253164817,-570007.31910539,24272.629124349,-498963.66683547,30192.756771022,-570897.51122751,25398.77366828,-494065.60910403,20539.443423192,-564185.35735459,18123.019436007,-516174.82479531,42669.126314712,-581975.06151243,34398.117203558,-463323.49789584,18814.152868808,-562316.80233862,15969.589233631,-514807.3861394,29069.574007956,-570329.26538661,24686.632242997,-497126.12030197
1208766,-4249.5549649483,-64611.468825608,-4730.937820963,-55723.051079079,-4243.8975928184,-64444.143669783,-4697.0977214427,-55829.762712637,-4248.9763185656,-64859.835636921,-4776.2594590028,-55548.890585234,-2943.783268765,-61236.707588825,-3207.3618287404,-55370.029205019,-7678.6543708401,-71621.688371658,-8594.4214319255,-57317.20331899,-2799.3100317102,-60700.378634887,-3111.6071819954,-54934.017207381,-4243.547651337,-64595.399966106,-4724.2082715254,-55720.31782897
1208767,-11313.164883697,-86244.028956849,-12258.678425134,-72528.010085425,-11319.187823546,-86141.737003155,-12237.927157625,-72601.229052247,-11301.092895253,-86390.425142604,-12286.388052753,-72419.893174351,-7678.5151400124,-79148.234220526,-8147.624325809,-70707.097441054,-21765.974149028,-103280.21109312,-23771.744589124,-79223.391327959,-7428.3962504008,-78760.502434375,-8041.7982044949,-69862.234551993,-11297.068939736,-86213.109627685,-12241.164155185,-72517.665592222
1208769,-6998.4128432831,-10099.552659192,-7010.9668700989,-9778.8704333271,-6892.4276390204,-9987.7446497135,-6904.0859141273,-9680.6695600856,-7150.4588040926,-10260.618531312,-7164.5105605791,-9918.4158980379,-4954.714601335,-7997.5090159978,-4961.7563315334,-7784.2026713362,-11363.086534936,-14561.565842564,-11386.310424867,-14051.55814034,-4579.4727546148,-7602.9679123793,-4587.6171800969,-7394.9253033968,-6988.445110777,-10089.276811458,-7000.9802986159,-9769.0758116668
1208789,-2559.8213921175,-101418.07678604,-2755.5735874693,-94444.586163788,-2485.9390178913,-101061.62431339,-2663.1675621037,-94495.937399054,-2662.0200186568,-101970.98620038,-2890.4028763682,-94323.823187904,-1933.737210695,-99558.730027342,-2062.8519511949,-94264.425188149,-3744.1471783824,-104410.14609103,-4048.8346158568,-94943.693000924,-1693.6897153064,-98391.291074006,-1820.6839611684,-93867.238707661,-2556.2505811524,-101406.02436499,-2751.708494376,-94443.017270946
1208802,-3639.1187942569,-78215.337703873,-3904.522612441,-70510.688262301,-3578.4163880323,-77926.770219898,-3823.9420679637,-70557.037804312,-3720.9897360098,-78654.569099136,-4020.0666467977,-70407.747317626,-2649.5138661925,-75634.108572446,-2815.2931050779,-70021.864218018,-5663.1640247499,-82693.196195986,-6099.9968817328,-71708.195557373,-2398.079015838,-74621.784381379,-2570.25975526,-69623.39269691,-3634.0003766684,-78200.734910574,-3899.0057332362,-70507.652774588
1208827,-43.710894996053,-153437.81926415,-813.07952210431,-134397.39278649,-43.710894996053,-153437.81926415,-813.07952210431,-134397.39278649,-43.710894996053,-153437.81926415,-813.07952210431,-134397.39278649,163.78255025939,-148908.20713524,-311.61635731645,-135426.25545108,-1141.9138808543,-161360.91693133,-2412.098006854,-133469.58036829,-81.519835694819,-147728.53415697,-581.19917414527,-135362.41033681,-43.710894996053,-153437.81926415,-813.07952210431,-134397.39278649
1208842,-6257.8629942144,-10480.738469856,-6276.6240109287,-10024.875496856,-6105.6990349204,-10314.49068103,-6122.9451009317,-9879.8939979042,-6481.3447133543,-10726.306898545,-6502.6807391942,-10236.168907157,-4592.3735197777,-8718.8647057461,-4603.8066077761,-8392.1906118773,-9466.273284882,-13840.943614774,-9498.0348140912,-13176.938469661,-4095.7147112211,-8181.3259934274,-4107.8859216893,-7885.5848684376,-6248.9958727509,-10471.316804252,-6267.7287198923,-10016.13830723
1208867,1773.7857609435,-164877.3234283,1118.3038404014,-149883.94475747,1650.5264575072,-164499.443959,1048.5703299782,-150202.50888606,1982.2127489858,-165458.67053373,1235.1660442553,-149331.13308947,1477.8641115838,-162196.10577977,1057.1286448361,-151032.70277131,1840.8267447666,-169291.16462638,792.89688591864,-148470.45139588,1111.4445108997,-160845.63392629,686.20058438444,-151118.67881448,1771.195633391,-164861.12703033,1116.6981329407,-149890.2658123
1208868,-357.01705801395,-367154.14825129,-1746.4785481459,-327546.41576522,-500.71255784648,-366455.78722631,-1797.4794550558,-328411.29484184,-110.24737632637,-368216.88594655,-1654.6217218971,-326110.11274746,-59.469084777336,-358865.0458557,-879.20316816494,-331382.11847623,-2348.5726177633,-382026.09287074,-4778.533950963,-322177.91524411,-316.03241765595,-356193.03619551,-1217.4456241663,-330497.51789836,-356.67229241021,-367109.93593984,-1744.0485828539,-327561.64377078
1208870,22066.249905439,-765727.95187956,19082.012537038,-680659.83289818,21372.988239293,-764612.67364339,18587.837114026,-682902.02772629,23156.361047363,-767450.35542498,19839.407201874,-677014.88316758,16276.113023901,-754354.10436271,14515.516489797,-695327.22275327,30693.835914578,-784764.42034368,25474.848943147,-656224.57280377,14260.139779091,-750080.18974515,12324.115647194,-694892.24358946,22034.51117331,-765665.47341281,19054.752324735,-680725.01829001
1208873,-7687.2996642049,-10690.260042423,-7712.2437071372,-10249.532599754,-7652.3568176789,-10651.167257359,-7676.2546644099,-10219.558360402,-7736.0213641765,-10745.276770347,-7762.6124437317,-10290.846530961,-5224.4785974654,-8136.5155432131,-5237.2054969075,-7863.453372229,-13749.562397082,-16918.381917158,-13800.705676397,-16155.84503074,-5029.9935418754,-7930.7483301169,-5046.1759908908,-7644.8263811351,-7676.3022413035,-10678.848526365,-7701.20886529,-10238.78222577
1208882,-2443.8165313543,-91466.212043454,-3559.9146820664,-75214.427880343,-2481.0130883079,-91372.733057211,-3564.9130380316,-75333.069277868,-2387.7512878254,-91601.695122436,-3551.8128968423,-75041.771977276,-1723.2109191194,-86650.263009345,-2277.8460580219,-76638.410141892,-5565.720924409,-102365.1439425,-7929.071171254,-73898.169135318,-1631.2548654406,-86387.357301466,-2355.323592756,-75844.011567866,-2440.4424647591,-91445.266596378,-3554.8664006322,-75217.861094041
1208914,12078.407982166,-315625.92593061,8195.9912771738,-257273.69166849,11862.722779765,-315309.98089733,8107.5686819324,-257832.99204028,12400.407765326,-316094.0897057,8324.690853921,-256453.97244623,7925.1143665482,-305208.0125167,5974.2021414775,-268999.19781607,18236.07590842,-336828.56226567,10117.63551762,-235546.20965542,7783.79124822,-304558.97518046,5262.2907055854,-266661.13949304,12060.673871409,-315580.31649327,8184.0810850417,-257315.61499482
1208915,-12082.416304693,-63924.980865127,-12320.274306065,-58531.250099307,-11954.914318944,-63712.561523831,-12177.752307729,-58520.535977109,-12259.882289537,-64233.86756078,-12522.685952707,-58521.478789529,-8499.3286131523,-59352.539895137,-8633.8972609273,-55755.138891719,-19977.676051324,-73462.0961863,-20412.597185208,-64926.287647879,-7919.3334707189,-58447.205465827,-8073.6438601998,-54948.022380005,-12065.220189845,-63902.562938215,-12302.721291551,-58516.925323343
1208926,51838.682901325,-1612837.803719,47260.964797525,-1474035.0378246,50149.119857233,-1611468.1167279,45909.742400041,-1478965.5490652,54493.071376663,-1614961.4552821,49341.190088312,-1465881.4837176,38785.986118157,-1601199.7010167,36023.811662432,-1503302.9685731,71893.502630505,-1631597.324124,64079.495971601,-1425999.443355,33585.806685866,-1594282.2109466,30612.731006505,-1504134.4302945,51764.673901257,-1612766.9697764,47193.827046494,-1474172.5496887
1208951,-3576.3683801348,-66028.055327766,-3776.8269330105,-60314.919631291,-3490.6721660714,-65744.343993936,-3674.7744456551,-60301.306175007,-3697.9741714703,-66462.149286634,-3926.466264609,-60309.318715356,-2669.1949680743,-63992.355318621,-2798.8031939216,-59717.977922343,-5290.2800390545,-69430.496989031,-5608.3660849877,-61543.710400774,-2355.0829097108,-63008.795998974,-2485.1304052358,-59302.398949496,-3571.3513075417,-66015.831587952,-3771.5087768838,-60311.276872723
1208954,29667.020403419,-932822.37060304,26406.700448294,-841969.30734488,28776.692398554,-932034.89574314,25738.725717981,-844965.31778721,31062.489327131,-934034.48027034,27429.12063781,-837108.59291279,21775.951546886,-924312.22696818,19873.701212697,-862109.57127875,41727.939585894,-947272.22329897,35960.666627887,-807884.49153971,19186.649506995,-920314.11381704,17071.516784087,-861373.18479204,29624.458279061,-932774.06651449,26369.031033344,-842057.34497845
1208980,13612.758450783,-480015.78334103,11764.496460338,-432657.63186128,13138.734673615,-479465.82238092,11420.540304261,-434097.82849208,14363.926929149,-480860.01754518,12296.769162474,-430293.75653172,10162.855826375,-474401.70521381,9061.159178995,-441304.92187421,18452.016710861,-489624.85032329,15255.908592414,-418687.58550136,8781.245903305,-471987.9939546,7582.1858508238,-441264.39097391,13593.197131938,-479984.16874867,11747.709084639,-432697.09421602
1209010,-4218.4377785458,-52317.10036599,-4589.0078788386,-46194.087640723,-4190.088710932,-52152.062334399,-4535.4440567999,-46257.031086026,-4250.2464503746,-52560.582205219,-4662.6150636277,-46080.565290545,-2955.8116015421,-49679.857005352,-3166.2362681162,-45523.064871305,-7270.148437665,-57669.953820212,-7947.3650377659,-48143.987158572,-2788.2197046224,-49150.361443872,-3028.8926616934,-45173.668295641,-4212.4755411248,-52304.066423155,-4582.4895519938,-46190.242087927
1209019,-7709.2682129471,-13860.533024592,-7818.9795755526,-12626.126281584,-7709.2682129471,-13860.533024592,-7818.9795755526,-12626.126281584,-7709.2682129471,-13860.533024592,-7818.9795755526,-12626.126281584,-5142.5946994444,-10962.056158372,-5193.9954752555,-10229.012296093,-14988.680030797,-21810.704480441,-15236.579649745,-19542.697780788,-5031.4439607248,-10860.376092772,-5102.5406690746,-10060.438382509,-7709.2682129471,-13860.533024592,-7818.9795755526,-12626.126281584
1209041,-15173.347109075,-26686.883866581,-15275.7566509,-24943.150140205,-15119.275120803,-26618.011332263,-15217.765437822,-24906.368245501,-15247.941235965,-26783.71959377,-15356.416293899,-24992.261756753,-10275.922221462,-21426.502901219,-10327.359711186,-20357.26034845,-27531.527157999,-39716.881836073,-27745.230247055,-36661.067187264,-9930.1247974999,-21043.365462524,-9996.5629925341,-19912.118126232,-15151.639262733,-26663.55217671,-15253.895180855,-24922.434210821
1209042,-15158.001413339,-26677.022886222,-15262.878895327,-24924.666374001,-15101.204258836,-26604.542871759,-15201.928818396,-24885.995131158,-15236.216113684,-26778.500193802,-15347.405148854,-24976.429088344,-10268.662473025,-21420.666988809,-10320.875112778,-20349.46663003,-27565.398214453,-39769.311022572,-27786.754459393,-36682.652300849,-9920.1088262138,-21036.907784943,-9988.1480975441,-19900.066415931,-15136.316395561,-26653.705782599,-15241.036550548,-24903.977985244
1209052,5092.2855491483,-226066.32610222,4016.7795711673,-202915.58271317,4853.4214341142,-225600.37992437,3860.5062408056,-203453.36075849,5481.0475728389,-226783.51960359,4265.4639980955,-202008.20945439,3984.9607220772,-222340.98895384,3311.3558261143,-205412.21785784,6334.1049766686,-232264.74816509,4568.5970226512,-199395.62926794,3254.2590784074,-220749.27643031,2554.9820453379,-205697.02801711,5084.9381338645,-226044.7378374,4011.0469344872,-202928.75327429
1209055,-11906.379893136,-64923.930362279,-12160.982313319,-59338.298310567,-11766.651241009,-64686.98579847,-12003.437151039,-59329.134518798,-12099.435351346,-65267.405104074,-12383.736471599,-59323.204519662,-8370.4663057253,-60360.698998714,-8511.9041189551,-56671.03997551,-19842.630416987,-74589.012768534,-20318.639282443,-65629.178743762,-7828.7299210804,-59502.710412707,-7994.0857263505,-55875.028141703,-11889.441798648,-64901.644011787,-12143.662174215,-59324.393501181
1209058,400.56334778338,-160587.71382334,-1000.9888155956,-134840.66612978,321.583122181,-160434.86864886,-1027.7515321523,-135147.6518023,521.97892121647,-160814.56751221,-960.27172321105,-134383.49711485,200.81608062355,-155075.93830511,-505.30750718931,-139197.21382314,-838.62379326294,-172420.5023974,-3755.9788415732,-127536.10819812,204.80209720917,-154576.8237868,-705.45942519427,-137854.97251126,399.82808850582,-160563.08035121,-999.62161810893,-134854.65559014
